Sl.No	Thread No	ITEM	 TIME (in Microseconds)
494 		 1 		   Dal 	 29289
495 		 3 		 Bhaat 	 29313
496 		 3 		 Maach 	 29395
497 		 2 		   Dal 	 29427
498 		 2 		 Bhaat 	 29449
499 		 1 		 Maach 	 29469
500 		 1 		   Dal 	 29493
501 		 3 		 Bhaat 	 29524
502 		 3 		 Maach 	 29606
503 		 2 		   Dal 	 29638
504 		 2 		 Bhaat 	 29660
505 		 1 		 Maach 	 29681
506 		 1 		   Dal 	 29705
507 		 3 		 Bhaat 	 29731
508 		 3 		 Maach 	 29814
509 		 2 		   Dal 	 29847
510 		 2 		 Bhaat 	 29870
511 		 1 		 Maach 	 29890
512 		 1 		   Dal 	 29914
513 		 3 		 Bhaat 	 29939
514 		 3 		 Maach 	 30011
515 		 2 		   Dal 	 30039
516 		 2 		 Bhaat 	 30067
517 		 3 		 Bhaat 	 30137
518 		 3 		 Maach 	 30209
519 		 1 		 Maach 	 30238
520 		 1 		   Dal 	 30264
521 		 2 		   Dal 	 30286
522 		 2 		 Bhaat 	 30311
523 		 1 		 Maach 	 30341
524 		 1 		   Dal 	 30372
525 		 2 		   Dal 	 30398
526 		 2 		 Bhaat 	 30429
527 		 3 		 Bhaat 	 30461
528 		 3 		 Maach 	 30542
529 		 1 		 Maach 	 30574
530 		 1 		   Dal 	 30599
531 		 2 		   Dal 	 30621
532 		 2 		 Bhaat 	 30645
533 		 3 		 Bhaat 	 30673
534 		 3 		 Maach 	 30753
535 		 1 		 Maach 	 30783
536 		 1 		   Dal 	 30806
537 		 2 		   Dal 	 30828
538 		 2 		 Bhaat 	 30852
539 		 3 		 Bhaat 	 30877
540 		 3 		 Maach 	 30962
541 		 1 		 Maach 	 30993
542 		 1 		   Dal 	 31016
543 		 2 		   Dal 	 31038
544 		 2 		 Bhaat 	 31062
545 		 3 		 Bhaat 	 31089
546 		 3 		 Maach 	 31171
547 		 1 		 Maach 	 31201
548 		 1 		   Dal 	 31224
549 		 2 		   Dal 	 31245
550 		 2 		 Bhaat 	 31269
551 		 3 		 Bhaat 	 31295
552 		 3 		 Maach 	 31375
553 		 1 		 Maach 	 31407
554 		 1 		   Dal 	 31430
555 		 2 		   Dal 	 31450
556 		 2 		 Bhaat 	 31474
557 		 3 		 Bhaat 	 31505
558 		 3 		 Maach 	 31586
559 		 1 		 Maach 	 31618
560 		 1 		   Dal 	 31640
561 		 2 		   Dal 	 31694
562 		 2 		 Bhaat 	 31729
563 		 3 		 Bhaat 	 31760
564 		 3 		 Maach 	 31865
565 		 2 		   Dal 	 31898
566 		 2 		 Bhaat 	 31920
567 		 1 		 Maach 	 31970
568 		 1 		   Dal 	 31997
569 		 2 		   Dal 	 32030
570 		 2 		 Bhaat 	 32060
571 		 1 		 Maach 	 32082
572 		 1 		   Dal 	 32111
573 		 3 		 Bhaat 	 32158
574 		 3 		 Maach 	 32228
575 		 2 		   Dal 	 32256
576 		 2 		 Bhaat 	 32280
577 		 1 		 Maach 	 32301
578 		 1 		   Dal 	 32325
579 		 2 		   Dal 	 32356
580 		 2 		 Bhaat 	 32385
581 		 1 		 Maach 	 32408
582 		 1 		   Dal 	 32436
583 		 3 		 Bhaat 	 32457
584 		 3 		 Maach 	 32525
585 		 2 		   Dal 	 32556
586 		 2 		 Bhaat 	 32577
587 		 1 		 Maach 	 32597
588 		 1 		   Dal 	 32620
589 		 3 		 Bhaat 	 32647
590 		 3 		 Maach 	 32720
591 		 1 		 Maach 	 32788
592 		 1 		   Dal 	 32813
593 		 2 		   Dal 	 32839
594 		 2 		 Bhaat 	 32867
595 		 1 		 Maach 	 32899
596 		 1 		   Dal 	 32936
597 		 2 		   Dal 	 32965
598 		 2 		 Bhaat 	 33000
599 		 3 		 Bhaat 	 33024
600 		 3 		 Maach 	 33120
601 		 1 		 Maach 	 33163
602 		 1 		   Dal 	 33196
603 		 2 		   Dal 	 33224
604 		 2 		 Bhaat 	 33259
605 		 3 		 Bhaat 	 33284
606 		 3 		 Maach 	 33390
607 		 1 		 Maach 	 33434
608 		 1 		   Dal 	 33465
609 		 2 		   Dal 	 33487
610 		 2 		 Bhaat 	 33516
611 		 3 		 Bhaat 	 33548
612 		 3 		 Maach 	 33643
613 		 1 		 Maach 	 33682
614 		 1 		   Dal 	 33708
615 		 2 		   Dal 	 33729
616 		 2 		 Bhaat 	 33756
617 		 3 		 Bhaat 	 33786
618 		 3 		 Maach 	 33882
619 		 1 		 Maach 	 33916
620 		 1 		   Dal 	 33940
621 		 2 		   Dal 	 33962
622 		 2 		 Bhaat 	 33989
623 		 3 		 Bhaat 	 34013
624 		 3 		 Maach 	 34105
625 		 1 		 Maach 	 34137
626 		 1 		   Dal 	 34163
627 		 2 		   Dal 	 34185
628 		 2 		 Bhaat 	 34212
629 		 3 		 Bhaat 	 34238
630 		 3 		 Maach 	 34326
631 		 1 		 Maach 	 34382
632 		 1 		   Dal 	 34405
633 		 2 		   Dal 	 34428
634 		 2 		 Bhaat 	 34456
635 		 3 		 Bhaat 	 34479
636 		 3 		 Maach 	 34596
637 		 1 		 Maach 	 34635
638 		 1 		   Dal 	 34662
639 		 2 		   Dal 	 34684
640 		 2 		 Bhaat 	 34711
641 		 3 		 Bhaat 	 34733
642 		 3 		 Maach 	 34824
643 		 1 		 Maach 	 34857
644 		 1 		   Dal 	 34882
645 		 2 		   Dal 	 34905
646 		 2 		 Bhaat 	 34935
647 		 3 		 Bhaat 	 34958
648 		 3 		 Maach 	 35045
649 		 1 		 Maach 	 35079
650 		 1 		   Dal 	 35104
651 		 2 		   Dal 	 35127
652 		 2 		 Bhaat 	 35153
653 		 3 		 Bhaat 	 35182
654 		 3 		 Maach 	 35281
655 		 1 		 Maach 	 35316
656 		 1 		   Dal 	 35344
657 		 2 		   Dal 	 35366
658 		 2 		 Bhaat 	 35590
659 		 3 		 Bhaat 	 35646
660 		 3 		 Maach 	 35691
661 		 3 		 Bhaat 	 35738
662 		 3 		 Maach 	 35769
663 		 3 		 Bhaat 	 35807
664 		 3 		 Maach 	 35843
665 		 3 		 Bhaat 	 35884
666 		 3 		 Maach 	 35911
667 		 3 		 Bhaat 	 35975
668 		 3 		 Maach 	 36012
669 		 3 		 Bhaat 	 36050
670 		 3 		 Maach 	 36082
671 		 3 		 Bhaat 	 36121
672 		 3 		 Maach 	 36149
673 		 3 		 Bhaat 	 36197
674 		 3 		 Maach 	 36227
675 		 3 		 Bhaat 	 36261
676 		 3 		 Maach 	 36286
677 		 3 		 Bhaat 	 36320
678 		 3 		 Maach 	 36344
679 		 3 		 Bhaat 	 36380
680 		 3 		 Maach 	 36405
681 		 3 		 Bhaat 	 36439
682 		 3 		 Maach 	 36463
683 		 3 		 Bhaat 	 36498
684 		 3 		 Maach 	 36524
685 		 2 		   Dal 	 36557
686 		 2 		 Bhaat 	 36585
687 		 1 		 Maach 	 36607
688 		 1 		   Dal 	 36638
689 		 3 		 Bhaat 	 36662
690 		 3 		 Maach 	 36693
691 		 2 		   Dal 	 36725
692 		 2 		 Bhaat 	 36749
693 		 1 		 Maach 	 36769
694 		 1 		   Dal 	 36797
695 		 3 		 Bhaat 	 36820
696 		 3 		 Maach 	 36850
697 		 2 		   Dal 	 36879
698 		 2 		 Bhaat 	 36901
699 		 1 		 Maach 	 36930
700 		 1 		   Dal 	 36959
701 		 3 		 Bhaat 	 36984
702 		 3 		 Maach 	 37034
703 		 2 		   Dal 	 37061
704 		 2 		 Bhaat 	 37086
705 		 1 		 Maach 	 37114
706 		 1 		   Dal 	 37143
707 		 3 		 Bhaat 	 37167
708 		 3 		 Maach 	 37213
709 		 2 		   Dal 	 37243
710 		 2 		 Bhaat 	 37284
711 		 1 		 Maach 	 37314
712 		 1 		   Dal 	 37344
713 		 3 		 Bhaat 	 37368
714 		 3 		 Maach 	 37402
715 		 2 		   Dal 	 37434
716 		 2 		 Bhaat 	 37458
717 		 1 		 Maach 	 37478
718 		 1 		   Dal 	 37506
719 		 3 		 Bhaat 	 37529
720 		 3 		 Maach 	 37561
721 		 2 		   Dal 	 37592
722 		 2 		 Bhaat 	 37616
723 		 1 		 Maach 	 37643
724 		 1 		   Dal 	 37672
725 		 3 		 Bhaat 	 37696
726 		 3 		 Maach 	 37735
727 		 2 		   Dal 	 37763
728 		 2 		 Bhaat 	 37787
729 		 1 		 Maach 	 37807
730 		 1 		   Dal 	 37835
731 		 3 		 Bhaat 	 37858
732 		 3 		 Maach 	 37886
733 		 2 		   Dal 	 37907
734 		 2 		 Bhaat 	 37935
735 		 1 		 Maach 	 37959
736 		 1 		   Dal 	 37986
737 		 3 		 Bhaat 	 38007
738 		 3 		 Maach 	 38036
739 		 2 		   Dal 	 38058
740 		 2 		 Bhaat 	 38085
741 		 1 		 Maach 	 38107
742 		 1 		   Dal 	 38134
743 		 3 		 Bhaat 	 38156
744 		 3 		 Maach 	 38182
745 		 2 		   Dal 	 38204
746 		 2 		 Bhaat 	 38232
747 		 1 		 Maach 	 38254
748 		 1 		   Dal 	 38281
749 		 3 		 Bhaat 	 38302
750 		 3 		 Maach 	 38330
751 		 2 		   Dal 	 38354
752 		 2 		 Bhaat 	 38390
753 		 1 		 Maach 	 38412
754 		 1 		   Dal 	 38441
755 		 3 		 Bhaat 	 38466
756 		 3 		 Maach 	 38494
757 		 2 		   Dal 	 38517
758 		 2 		 Bhaat 	 38546
759 		 1 		 Maach 	 38569
760 		 1 		   Dal 	 38598
761 		 3 		 Bhaat 	 38621
762 		 3 		 Maach 	 38650
763 		 2 		   Dal 	 38673
764 		 2 		 Bhaat 	 38701
765 		 1 		 Maach 	 38724
766 		 1 		   Dal 	 38752
767 		 3 		 Bhaat 	 38775
768 		 3 		 Maach 	 38803
769 		 2 		   Dal 	 38826
770 		 2 		 Bhaat 	 38854
771 		 1 		 Maach 	 38878
772 		 1 		   Dal 	 38906
773 		 3 		 Bhaat 	 38935
774 		 3 		 Maach 	 38970
775 		 2 		   Dal 	 38993
776 		 2 		 Bhaat 	 39021
777 		 1 		 Maach 	 39042
778 		 1 		   Dal 	 39071
779 		 3 		 Bhaat 	 39095
780 		 3 		 Maach 	 39122
